Call  Failure,Complains,Subscription  Length,Charge  Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,y
0,0,36,0,139,2,1,2,2,1,2,29,12.375540032503253,1
12,1,38,0,3219,47,21,20,3,1,2,30,216.2944094387839,1
13,0,34,1,5873,95,23,22,2,1,1,25,374.7912746318232,1
1,0,40,0,579,11,17,8,3,1,2,42,68.09638278501153,1
0,1,33,0,0,0,0,0,2,1,2,25,0.0,1
0,0,33,0,0,0,0,0,4,1,2,45,0.0,1
0,0,32,0,261,1,0,1,3,1,2,30,10.522355577479617,1
3,0,33,0,289,4,4,1,3,1,2,39,19.925071122034613,1
13,0,34,1,5873,95,23,22,2,1,1,25,373.3820184391927,1
0,0,35,0,0,0,0,0,4,1,2,45,0.0,1
2,1,29,0,2606,32,0,10,2,1,2,25,118.76453852946165,1
0,0,5,0,1004,5,0,3,2,1,1,26,45.659614450250736,1
0,0,21,0,1214,22,1,16,3,1,1,30,55.324318239244334,1
5,0,37,0,305,6,7,2,2,1,2,25,45.495,1
7,0,30,0,2990,35,2,15,2,1,2,25,142.7688480089588,1
0,0,34,0,0,0,0,0,2,1,2,25,0.0,1
3,0,33,0,561,10,3,3,3,1,2,41,24.56766708785578,1
10,0,37,0,883,26,17,11,3,1,2,38,77.79632101107859,1
0,0,37,0,0,0,0,0,2,1,1,25,0.0,1
9,0,43,0,698,17,20,9,2,1,2,29,112.77886497849059,1
0,0,37,0,0,0,0,0,2,1,2,25,0.0,1
0,0,39,0,0,0,5,0,2,1,2,25,26.14333722923275,1
14,0,38,0,2573,50,41,33,4,1,2,45,168.075,1
16,1,40,0,3322,51,22,19,3,1,1,30,225.5234662744821,1
0,0,32,0,0,0,0,0,3,1,2,30,0.0,1
7,0,8,1,1792,22,3,8,3,1,1,30,87.30561114483584,1
0,0,4,0,1000,6,0,3,2,1,1,25,45.31168611391596,1
17,1,43,0,2827,58,52,37,3,1,2,43,209.69365752924392,1
10,0,33,0,5641,90,15,19,2,1,1,25,329.51029551503547,1
10,1,39,0,2268,48,40,31,3,1,2,41,179.14267492468488,1
10,0,39,0,1118,25,23,11,3,1,2,41,94.14127647598775,1
13,0,38,1,5893,99,33,26,2,1,1,25,421.28790957433097,1
0,0,37,0,0,0,0,0,2,1,2,25,0.0,1
0,0,31,0,1972,24,0,13,2,1,1,25,89.73018485795521,1
6,0,37,0,1983,42,33,30,3,1,1,30,217.00537290398483,1
7,0,35,0,5128,87,1,21,2,1,1,25,242.46280147126163,1
0,0,36,0,618,7,10,4,4,1,2,45,42.36547082697146,1
0,0,34,0,0,0,0,0,2,1,2,25,0.0,1
4,0,33,0,2685,35,2,14,2,1,2,25,131.4,1
0,0,28,0,0,0,0,0,2,1,2,25,0.0,1
0,0,39,0,0,0,12,0,2,1,2,26,53.971086190575114,1
25,1,33,0,1145,47,20,18,2,1,2,25,147.6698854888049,1
0,0,31,0,0,0,0,0,4,1,2,45,0.0,1
0,0,32,0,262,1,0,1,2,1,2,29,10.612556256923957,1
20,0,31,0,556,40,0,16,2,1,2,28,24.98253681835766,1
5,0,9,1,1675,21,9,10,3,1,1,30,105.46037621135882,1
8,0,29,0,2070,40,24,23,3,1,1,30,180.5806401891848,1
3,0,33,0,438,2,0,3,3,1,2,30,19.63888306957193,1
20,0,33,0,766,45,7,13,2,1,2,25,68.07408345569098,1
0,0,35,0,0,0,1,0,3,1,2,30,6.969268445955145,1
0,0,23,0,1220,23,1,18,3,1,1,30,55.887619629746496,1
28,1,35,0,1260,53,23,19,3,1,2,30,144.52,1
5,0,33,0,305,6,7,2,2,1,2,25,45.495,1
7,0,18,2,1875,29,17,16,3,1,1,30,144.19554304388802,1
8,0,33,0,5547,91,18,22,2,1,1,25,336.8474831313263,1
0,0,35,0,0,0,0,0,2,1,2,25,0.0,1
1,0,6,0,1332,11,0,2,2,1,1,28,56.32568251228203,1
25,1,34,0,1070,52,14,16,3,1,2,30,102.56015334934668,1
5,0,36,0,305,6,7,2,3,1,2,30,40.44,1
4,0,34,0,299,5,6,1,3,1,2,43,23.31836846544183,1
29,1,38,0,1331,55,30,22,3,1,1,30,179.05330148196288,1
0,0,34,0,0,0,0,0,2,1,2,25,0.0,1
0,0,7,0,1182,13,0,5,2,1,1,25,53.78736340528132,1
7,0,34,0,586,24,10,10,3,1,2,35,51.95284143960004,1
0,0,27,0,0,0,0,0,2,1,1,25,0.0,1
0,0,34,0,0,0,0,0,2,1,2,25,0.0,1
27,0,32,0,1260,50,19,18,2,1,2,27,136.84257052626876,1
1,0,35,0,438,7,26,5,3,1,2,40,82.20471421603543,1
26,1,32,0,1106,45,9,14,2,1,2,27,89.79587358274382,1
3,0,30,0,2005,33,17,24,2,1,2,29,151.7448075818904,1
1,0,11,0,1105,13,5,3,2,1,1,29,59.761475281339074,1
0,0,34,0,0,0,0,0,2,1,2,25,0.0,1
18,0,31,0,650,41,9,15,2,1,2,25,71.595,1
29,0,38,0,1260,57,28,19,3,1,2,30,168.15556384266864,1
6,0,41,0,478,13,20,6,2,1,2,27,102.49060886801719,1
0,0,37,0,120,3,2,3,3,1,2,30,14.027554072251789,1
0,0,37,0,0,0,0,0,2,1,2,25,0.0,1
13,1,40,0,2521,52,45,35,3,1,2,42,193.98397117130264,1
10,0,17,1,1583,34,33,14,3,1,1,30,198.3934618133101,1
13,0,36,1,5818,98,26,24,2,1,1,25,383.22,1
1,0,28,0,1974,25,3,14,2,1,1,25,101.22714949951057,1
5,0,38,0,305,6,7,2,2,1,2,25,45.495,1
11,1,23,2,2424,39,35,28,3,1,1,30,240.1335049562262,1
0,0,34,0,0,0,0,0,3,1,2,30,0.0,1
5,1,29,1,1471,42,202,15,2,2,1,25,979.7636642777547,1
9,0,37,0,2247,45,37,32,3,1,2,30,241.9994675418809,1
5,0,42,0,389,10,15,7,2,1,2,27,84.92600988957453,1
5,0,10,1,1671,24,10,11,3,1,1,30,108.95487171435386,1
0,0,35,0,0,0,0,0,2,1,2,25,0.0,1
10,0,34,0,3378,46,10,14,3,1,2,30,180.91701840660386,1
23,1,33,0,955,47,16,17,2,1,2,25,117.09,1
0,0,37,0,0,0,0,0,2,1,1,25,0.0,1
9,0,36,0,5524,95,22,21,2,1,1,25,355.8159530020231,1
9,0,21,1,2037,34,20,18,3,1,1,30,166.7692354372515,1
5,0,11,1,1671,24,9,9,3,1,1,30,106.62297417754286,1
0,0,35,0,323,2,3,2,4,1,2,45,17.664516517415,1
21,0,32,0,766,45,6,13,2,1,2,25,66.83480499773184,1
0,0,35,0,0,0,0,0,4,1,2,45,0.0,1
28,1,34,0,1497,55,34,26,3,1,2,30,199.1961616464501,1
30,0,36,1,1305,55,26,20,3,1,1,30,161.72414356543763,1
5,0,37,0,305,6,7,2,2,1,2,25,45.495,1
6,1,35,0,2591,35,0,16,2,1,2,29,107.33968515241403,1
2,0,36,0,313,6,8,2,4,1,2,45,29.10480276026576,1
0,0,7,0,1182,13,0,5,2,1,1,25,53.79016514293941,1
0,0,33,0,260,2,0,1,3,1,2,30,10.49839801171774,1
0,0,40,0,0,0,6,0,2,1,2,25,28.244024574087494,1
6,1,34,0,2019,39,28,29,3,1,1,30,197.40798926556613,1
0,0,34,0,0,0,0,0,2,1,2,25,0.0,1
27,1,33,0,1524,56,35,29,3,1,2,30,205.34882191465402,1
14,0,32,0,456,34,1,10,2,1,2,25,26.39875813040817,1
0,0,36,0,0,0,22,0,2,1,2,29,89.27237015754767,1
0,0,36,0,626,7,9,4,4,1,2,45,39.07084032606398,1
0,0,33,0,0,0,0,0,2,1,2,25,0.0,1
7,0,30,1,2046,38,31,26,3,1,1,30,211.21551075178394,1
0,0,34,0,0,0,0,0,2,1,2,25,0.0,1
5,0,37,0,305,6,7,2,4,1,2,45,25.275,1
1,0,39,0,193,8,15,5,2,1,2,25,73.56080012116973,1
2,0,33,0,315,3,4,2,4,1,1,49,13.956243237520706,1
18,0,32,0,894,40,12,14,2,1,2,27,90.55231679108604,1
0,0,33,0,0,0,0,0,3,1,2,30,0.0,1
0,0,34,0,513,1,9,4,4,1,2,45,37.29441247607754,1
5,1,30,1,1315,40,198,11,2,2,1,28,877.436268661879,1
0,0,35,0,0,0,0,0,2,1,2,25,0.0,1
0,0,29,0,0,0,0,0,2,1,2,25,0.0,1
14,0,39,2,5900,99,35,27,2,1,1,25,428.0331211122984,1
0,0,11,0,1182,18,0,5,2,1,1,29,52.10826104305986,1
19,0,34,0,734,43,17,18,2,1,2,25,113.89987259641569,1
7,0,33,0,2805,36,0,11,3,1,2,30,113.66573611660598,1
14,0,38,0,2573,50,41,33,4,1,2,45,168.075,1
0,0,37,0,78,4,29,2,2,1,2,25,137.76461270163395,1
8,0,32,0,523,18,5,7,3,1,2,35,33.11903255793658,1
9,0,15,2,1792,30,14,9,3,1,1,30,130.40567348463227,1
18,1,42,0,3525,55,29,23,3,1,1,30,261.3179902575504,1
5,0,38,0,933,13,16,6,4,1,2,45,63.65,1
10,0,15,3,1794,30,14,10,3,1,1,30,132.5823489815009,1
0,0,34,0,0,0,0,0,3,1,2,30,0.0,1
0,0,37,0,0,0,0,0,2,1,2,25,0.0,1
12,0,39,0,940,29,21,10,3,1,2,37,95.81369727012199,1
8,0,30,0,3029,36,6,12,2,1,2,29,149.52550211030282,1
5,0,39,0,305,6,7,2,2,1,2,25,45.495,1
2,1,30,0,2536,27,0,9,2,1,2,25,115.40047797383356,1
5,0,35,0,305,6,7,2,3,1,2,30,40.44,1
10,0,29,0,642,25,3,10,2,1,2,31,36.34106401448438,1
18,0,37,0,3919,56,22,17,3,1,2,30,247.2250065153094,1
7,0,35,0,2023,40,31,30,3,1,1,30,209.38983105137066,1
5,1,9,1,1751,22,7,7,3,1,1,30,98.96366625514615,1
0,0,28,0,777,9,17,3,4,1,2,45,62.629724400144305,1
2,0,7,0,1380,13,0,3,2,1,1,26,61.28604696209977,1
10,0,42,0,1178,21,25,9,3,1,2,40,107.5015875686564,1
0,0,33,0,568,5,3,2,3,1,2,44,24.393423096836926,1
6,0,34,0,2793,39,0,12,2,1,2,29,114.59957311957835,1
5,0,38,0,933,13,16,6,4,1,2,45,63.65,1
14,1,37,0,3295,47,16,18,3,1,2,30,197.68,1
9,1,36,0,2275,44,34,31,3,1,1,30,231.44943643141858,1
4,0,8,0,1002,11,1,5,2,1,1,25,52.016403338485524,1
12,1,33,0,3204,44,10,15,3,1,2,30,171.45724954943253,1
0,0,31,0,0,0,0,0,4,1,2,45,0.0,1
27,1,38,0,1210,56,30,22,2,1,2,29,174.88941558268942,1
18,1,42,0,2810,57,54,38,4,1,2,45,206.94813528021672,1
5,1,37,0,305,6,7,2,3,1,2,30,40.44,1
13,0,34,1,5835,96,22,22,2,1,1,25,370.1675724890725,1
0,0,3,0,1100,11,0,2,2,1,1,25,49.30541235237114,1
7,0,35,0,2242,42,31,30,3,1,2,30,218.81013149430643,1
0,0,33,0,0,0,0,0,2,1,2,25,0.0,1
4,0,34,0,306,5,6,2,4,1,2,45,24.434300367797455,1
9,0,33,0,2447,38,6,22,2,1,2,28,128.06047597914522,1
4,0,36,0,585,19,12,9,3,1,2,38,53.762533448269664,1
5,0,27,0,2017,34,19,22,3,1,1,30,160.6649441091844,1
4,0,39,0,468,11,23,6,2,1,2,31,100.95463049680538,1
9,0,38,0,2240,46,38,33,3,1,2,30,246.88227664433973,1
0,0,37,0,0,0,4,0,2,1,2,25,18.416709619879715,1
10,0,39,0,2990,46,16,16,3,1,2,30,186.04344070287038,1
13,0,37,1,5845,98,29,25,2,1,1,25,399.8795121188782,1
0,0,37,0,0,0,0,0,2,1,2,25,0.0,1
9,1,42,0,1192,22,29,11,3,1,2,44,105.29269293842114,1
0,0,3,0,1182,7,0,4,2,1,1,25,53.511162970260244,1
2,0,38,0,299,7,14,8,2,1,2,27,74.91892244827116,1
0,1,5,0,1117,10,0,3,2,1,1,25,50.06153340265972,1
5,0,36,0,305,6,7,2,4,1,2,45,25.275,1
9,1,36,0,2970,42,12,17,3,1,2,30,170.38538631644477,1
0,0,36,0,505,7,12,6,4,1,2,45,44.01186235556278,1
0,0,38,0,407,3,11,5,3,1,2,43,40.84124645619533,1
10,1,36,0,2580,41,16,24,3,1,2,36,130.39581323960306,1
0,0,24,0,1270,21,1,20,3,1,1,30,57.093906439532745,1
5,0,38,0,305,6,7,2,2,1,2,25,45.495,1
0,0,30,0,0,0,0,0,4,1,1,53,0.0,1
1,0,35,0,509,4,11,5,3,1,1,41,47.02745050327641,1
0,0,38,0,12,0,4,0,2,1,1,25,19.483036885621917,1
8,0,27,1,1832,35,15,22,3,1,1,30,136.9612234659394,1
16,1,39,0,3571,55,26,22,3,1,2,30,250.89778510524877,1
7,0,9,1,1677,19,7,5,3,1,1,30,96.84167244296486,1
1,1,8,0,1368,16,1,6,2,1,1,25,70.52820025552118,1
11,0,37,0,2327,46,38,32,3,1,1,30,250.8703149655823,1
10,0,34,0,2473,38,6,22,2,1,2,28,128.89366972600803,1
5,0,38,0,438,8,7,4,3,1,2,30,45.84,1
3,0,9,1,1487,19,0,7,3,1,1,30,60.24,1
0,0,12,0,773,7,4,5,3,1,1,34,39.896464933352846,1
0,0,34,0,0,0,2,0,2,1,2,26,8.611441898729653,1
15,1,42,0,2617,53,50,35,4,1,2,45,192.02901400390454,1
0,0,36,0,411,2,9,5,3,1,2,41,34.793379848783914,1
19,0,35,0,1146,37,21,14,2,1,2,26,143.97465213909612,1
8,1,35,0,2279,52,54,34,3,1,1,30,311.08751378401735,1
9,0,39,0,2226,47,41,34,3,1,2,30,256.61777175439005,1
4,0,33,0,2685,35,2,14,2,1,2,25,131.4,1
13,0,35,0,3180,41,10,15,3,1,2,30,171.4519083516371,1
7,1,33,0,2972,38,7,16,2,1,2,26,158.49944099619836,1
5,0,30,0,5320,83,2,16,2,1,1,25,252.83983477527252,1
11,0,33,0,5797,94,19,21,2,1,1,25,354.53528941881916,1
0,0,38,0,0,0,1,0,3,1,2,30,4.5466654017126995,1
7,0,37,0,2689,39,8,9,3,1,2,30,143.38440179320193,1
8,0,42,0,592,16,19,8,3,1,2,30,104.01104446150066,1
0,0,30,0,0,0,0,0,4,1,1,54,0.0,1
0,0,5,0,1045,6,0,2,2,1,1,25,47.34613779970714,1
0,0,29,0,0,0,0,0,2,1,2,25,0.0,1
0,0,34,0,0,0,0,0,4,1,2,45,0.0,1
10,1,13,3,1861,27,14,11,3,1,1,30,131.95562161484057,1
5,0,39,0,305,6,7,2,2,1,2,25,45.495,1
1,0,36,0,424,8,23,11,3,1,2,30,112.53812312807901,1
7,0,32,0,5406,86,2,18,2,1,1,25,256.71485778353735,1
13,1,35,0,2499,49,34,30,3,1,2,32,218.42311965705403,1
0,0,37,0,0,0,0,0,2,1,2,25,0.0,1
8,0,33,0,5389,86,0,17,2,1,1,25,247.424461645613,1
2,0,8,0,1485,18,0,6,3,1,1,30,60.194783194962625,1
11,0,37,0,3171,47,17,19,3,1,2,30,198.59520698331028,1
0,0,38,0,114,6,31,4,2,1,2,25,148.5852145581099,1
0,0,35,0,0,0,0,0,2,1,2,25,1.5863637863042865,1
19,0,31,0,832,42,20,18,2,1,2,25,128.4182646950805,1
3,0,8,0,1498,18,1,6,3,1,1,30,67.46655456238456,1
0,0,34,0,0,0,0,0,3,1,2,30,0.5837236416295468,1
11,1,38,0,2448,51,44,35,3,1,2,30,279.52509296451825,1
3,0,29,0,1882,35,17,24,3,1,1,30,144.71017138037217,1
15,0,28,0,582,38,2,12,2,1,2,25,39.63015423209669,1
0,1,34,0,0,0,0,0,3,1,2,30,0.0,1
0,0,39,0,3,1,6,2,2,1,2,27,26.515783260682923,1
6,1,9,2,1789,24,8,11,3,1,1,30,107.7567622063772,1
5,0,37,0,716,11,11,6,2,1,2,26,81.365410468483,1
12,1,33,0,3295,42,10,17,3,1,2,30,175.3470284692235,1
14,0,36,0,3178,44,17,20,3,1,2,32,172.39799945968707,1
3,0,31,0,23,0,0,0,2,1,2,25,1.0783626125799044,1
6,0,34,0,2226,41,30,29,3,1,2,30,212.9706493849932,1
14,0,38,0,2573,50,41,33,4,1,2,45,168.075,1
3,1,7,0,1500,17,1,5,3,1,1,30,68.66464798905562,1
3,1,31,0,2552,28,0,9,2,1,2,25,116.13303863778839,1
8,1,32,0,2895,37,0,12,2,1,2,27,123.33200282881431,1
5,0,36,0,305,6,7,2,2,1,2,25,45.495,1
0,0,37,0,0,0,0,0,2,1,1,25,0.0,1
0,0,35,0,0,0,0,0,2,1,2,25,0.0,1
0,0,32,0,0,0,0,0,4,1,1,46,0.0,1
4,0,31,0,5184,84,2,19,2,1,1,25,248.6732349966078,1
0,0,9,0,1182,15,0,5,2,1,1,28,52.466247226576634,1
0,1,6,0,1176,12,0,4,2,1,2,25,53.5170039230264,1
26,1,34,0,1234,51,20,18,3,1,2,30,134.7758711860429,1
14,1,39,0,2561,51,43,34,4,1,2,45,172.94327882073338,1
7,0,40,0,1114,20,26,10,3,1,2,44,96.25150194117701,1
4,1,28,1,1402,39,198,13,2,2,1,25,957.3213056838869,1
14,0,38,0,2584,50,41,33,4,1,1,45,170.80565486191463,1
6,1,30,1,1414,43,202,14,2,2,1,27,929.2454682746038,1
11,0,37,0,2383,48,30,28,3,1,2,44,138.89158505570217,1
5,0,34,0,2128,33,1,20,2,1,2,28,95.38687444915988,1
0,0,34,0,0,0,0,0,3,1,2,30,0.3887732623467439,1
29,1,38,0,1332,55,31,22,3,1,1,30,179.52946138623784,1
13,0,37,0,1147,24,16,6,2,1,2,29,117.43916691980886,1
0,0,34,0,0,0,0,0,3,1,2,30,0.0,1
0,0,39,0,0,0,1,0,2,1,2,26,4.385960114025534,1
23,0,33,0,955,47,16,17,2,1,2,25,117.09,1
10,1,36,0,2291,45,35,31,3,1,1,30,237.24070813107565,1
25,1,34,0,1140,50,25,20,2,1,2,25,169.82876738483645,1
4,0,37,0,438,7,11,4,3,1,2,32,53.89257438534697,1
0,0,35,0,0,0,0,0,2,1,2,25,0.0,1
26,1,33,0,1076,47,12,14,3,1,2,30,95.78496046890541,1
6,0,9,0,1097,19,2,4,2,1,1,26,60.28464086323605,1
5,0,6,1,1779,19,1,7,3,1,1,30,78.09366272731812,1
8,0,32,0,2401,37,21,22,3,1,2,39,128.83309533907902,1
7,0,34,0,2175,36,1,25,2,1,2,29,97.11407501315134,1
0,0,37,0,0,0,0,0,2,1,2,25,0.0,1
5,0,31,0,5472,88,13,20,2,1,1,25,308.75465814875224,1
0,0,30,0,1253,25,2,27,3,1,1,30,59.5744984302319,1
1,0,22,0,1943,24,0,10,2,1,1,26,86.45124960936228,1
0,0,4,0,1182,9,0,4,2,1,1,25,53.62697727325905,1
3,0,18,0,1753,25,10,14,3,1,1,30,114.04116369111584,1
5,0,38,0,305,6,7,2,2,1,2,25,45.495,1
8,0,30,0,3023,36,5,12,2,1,2,28,148.1816402544026,1
8,0,35,0,2259,43,33,30,3,1,2,30,225.39019018627351,1
25,1,33,0,1142,49,25,20,2,1,2,25,168.10639832780473,1
4,0,29,0,2725,31,0,10,2,1,2,25,124.92983764474675,1
0,0,37,0,0,0,3,0,2,1,2,25,17.763614139536635,1
5,0,42,0,387,9,16,6,2,1,2,26,87.74585743547215,1
3,1,28,0,1304,38,196,13,2,2,1,25,946.6069135035648,1
5,0,35,0,2078,43,40,30,3,1,2,30,246.5072839743779,1
6,0,31,0,5513,88,14,21,2,1,1,25,318.28044235225286,1
0,1,37,0,610,8,12,5,4,1,2,45,45.792441272307144,1
8,0,26,0,1656,22,17,7,3,1,1,38,102.56917968091449,1
2,0,32,0,283,3,3,1,3,1,2,37,17.869924328112678,1
0,0,33,0,0,0,0,0,3,1,2,30,0.0,1
0,0,32,0,0,0,0,0,2,1,2,25,0.0,1
0,0,4,0,1182,8,0,4,2,1,1,25,53.60102946547501,1
0,0,35,0,0,0,1,0,2,1,2,25,7.180565543530685,1
16,0,35,0,1055,29,21,16,3,1,2,30,128.01705558195536,1
2,0,40,0,149,7,7,3,3,1,1,30,34.895050282197474,1
25,1,33,0,1183,49,20,17,2,1,2,28,135.5897086537327,1
13,0,36,0,2457,43,8,28,2,1,2,29,135.85414231732753,1
14,0,31,0,457,35,0,10,2,1,2,25,25.496722715859285,1
14,1,40,0,3253,52,26,23,3,1,2,31,225.7558342925114,1
28,0,35,0,1260,53,23,19,3,1,2,30,144.52,1
5,1,35,0,2685,38,6,14,2,1,2,27,141.60274521599305,1
5,0,35,0,2308,35,8,19,2,1,2,30,114.05282056272885,1
23,0,29,0,996,43,8,13,2,1,2,25,85.64756854781884,1
5,0,14,0,1665,26,12,11,3,1,1,31,110.93271022283614,1
8,0,35,0,5221,87,4,9,2,1,1,25,260.93193984455183,1
6,0,35,0,2388,34,6,6,3,1,2,32,105.27448759463594,1
0,1,5,0,1105,9,0,2,2,1,1,25,50.14100022287849,1
0,0,38,0,119,6,26,3,2,1,2,26,124.1036809490116,1
0,0,36,0,0,0,17,0,2,1,2,25,78.95284909888193,1
16,0,33,1,6110,97,24,24,2,1,1,25,390.9391968508372,1
4,1,23,0,1354,15,8,3,3,1,1,35,69.65240886644304,1
11,0,35,0,3180,41,17,18,3,1,2,30,197.90234269939884,1
18,1,43,0,2817,59,55,38,4,1,2,45,209.91929591925944,1
5,0,36,0,305,6,7,2,4,1,2,45,25.275,1
18,1,40,0,3288,57,37,26,3,1,2,38,217.05691619412056,1
2,0,29,0,1784,30,15,22,3,1,1,30,136.08828471522125,1
0,0,13,0,772,7,5,4,3,1,1,35,41.14052140358328,1
21,0,33,0,902,47,17,17,2,1,2,25,119.53934127806106,1
0,0,40,0,0,0,6,0,2,1,2,25,30.16199244392324,1
0,0,37,0,0,0,3,0,2,1,2,25,15.002982782476218,1
18,0,25,0,1157,35,4,11,2,1,1,25,74.77345834979124,1
5,0,37,0,438,8,6,4,2,1,2,29,45.70321269090205,1
14,1,39,0,2557,51,43,34,4,1,2,45,174.49160137260805,1
5,0,36,0,305,6,7,2,4,1,2,45,25.275,1
5,0,32,0,5438,88,10,19,2,1,1,25,294.7179799767969,1
28,1,37,0,1260,55,26,19,3,1,2,30,159.5182289400271,1
5,0,39,0,305,6,7,2,2,1,2,25,45.495,1
2,0,36,0,300,5,10,6,2,1,2,25,59.04629058041991,1
5,0,36,0,305,6,7,2,2,1,2,25,45.495,1
11,1,37,0,3160,47,17,19,3,1,2,30,199.1884593472718,1
5,0,8,1,1657,19,8,8,3,1,1,30,100.5692522339647,1
30,1,37,1,1324,55,29,21,3,1,1,30,171.211383376562,1
8,1,34,0,2926,41,7,15,3,1,2,30,150.2849600532946,1
4,1,28,0,2005,33,18,23,3,1,1,30,156.38840263271982,1
0,0,35,0,0,0,25,0,2,1,2,27,105.62963670322732,1
7,0,41,0,1013,15,23,8,3,1,2,41,93.2797919802883,1
9,0,39,0,1135,19,19,6,3,1,2,35,102.91580039249183,1
0,0,36,0,411,4,12,9,3,1,2,39,51.278281629779485,1
15,1,41,0,3285,52,24,19,3,1,2,30,229.53544592628467,1
10,0,39,0,2990,46,15,16,2,1,2,29,185.92227237066865,1
11,1,35,0,3177,43,18,19,3,1,2,30,202.72897960502098,1
11,0,36,0,5742,99,28,25,2,1,1,25,390.70752710943697,1
0,0,35,0,438,7,29,5,3,1,2,42,88.46076076967996,1
13,0,36,1,5818,98,26,24,2,1,1,25,383.22,1
22,0,37,0,1035,46,26,20,3,1,2,30,147.86223334068086,1
23,1,34,0,934,48,19,18,2,1,2,25,132.8027642152675,1
5,0,34,0,305,6,7,2,3,1,2,30,40.44,1
6,0,32,0,5481,90,16,20,2,1,1,25,324.52652964581284,1
4,0,38,0,498,7,14,5,2,1,2,32,76.03653856165603,1
6,0,34,0,5127,87,1,23,2,1,1,25,242.76286077920201,1
0,0,26,0,1266,23,1,22,3,1,1,30,57.62394150799945,1
15,0,35,1,5927,96,22,21,2,1,1,25,372.3469485735132,1
5,0,36,0,305,6,7,2,3,1,2,30,40.44,1
0,0,33,0,0,0,0,0,4,1,2,45,0.0,1
6,0,31,0,5355,84,1,17,2,1,1,25,250.06972863899307,1
22,0,33,0,954,45,16,16,2,1,2,25,115.88622093233067,1
0,0,34,0,0,0,0,0,2,1,2,25,0.0,1
29,1,34,0,1477,54,33,24,3,1,2,30,194.55889770023168,1
4,0,31,0,1991,35,21,26,3,1,2,30,168.61374133083532,1
16,0,26,0,650,35,1,13,2,1,2,25,37.147530918954025,1
6,0,6,1,1792,19,0,8,3,1,1,30,74.22031107760279,1
0,0,37,0,0,0,0,0,2,1,2,25,0.0,1
5,0,40,0,406,10,12,6,3,1,2,30,66.9242819284224,1
12,0,34,0,827,31,18,14,2,1,2,32,100.79527127182229,1
9,0,15,3,1836,28,16,11,3,1,1,30,139.0449958512064,1
3,0,39,0,628,11,16,5,3,1,2,39,70.88860241082209,1
13,1,20,0,1261,31,9,13,2,1,1,27,95.70836143328017,1
4,1,34,0,2797,40,32,18,2,1,2,29,244.03371173706273,1
14,0,38,0,3214,45,15,17,3,1,2,30,192.22379998289512,1
0,0,34,0,0,0,0,0,2,1,2,25,0.0,1
3,0,28,0,5263,83,4,16,2,1,1,25,262.6147104160986,1
0,0,4,0,1182,9,0,4,2,1,1,26,53.199532096466505,1
8,1,36,0,2019,42,31,30,3,1,1,30,210.19909511614836,1
8,1,35,0,2261,43,33,30,3,1,2,30,225.85942871961907,1
5,0,37,0,305,6,7,2,2,1,2,25,45.495,1
3,0,38,0,213,5,3,2,3,1,1,30,21.175355239595,1
5,0,34,0,305,6,7,2,4,1,2,45,25.275,1
8,1,17,1,1491,30,11,10,3,1,1,30,108.6879161872008,1
7,0,35,0,2092,42,20,27,3,1,2,30,167.5285456904918,1
15,1,42,0,2589,55,49,34,4,1,2,45,189.67378998948126,1
0,0,38,0,596,9,14,6,4,1,2,45,51.568713335614675,1
4,0,34,0,4928,82,0,8,2,1,1,25,225.8674103211919,1
5,0,34,0,305,6,7,2,3,1,2,30,40.44,1
8,1,12,3,1901,30,35,13,3,1,1,30,218.01914443780828,1
1,0,39,0,628,11,14,4,4,1,2,45,52.3782644413846,1
25,1,33,0,1064,46,16,16,3,1,2,30,111.81398113459403,1
0,0,39,0,582,10,16,7,4,1,2,45,56.543917138420184,1
4,0,33,0,2685,35,2,14,2,1,2,25,131.4,1
11,0,39,0,3000,46,16,17,3,1,1,30,187.75451107852598,1
13,0,29,0,587,33,4,11,2,1,2,27,43.34975818658901,1
5,1,34,0,2793,43,36,20,3,1,2,32,242.828344917388,1
7,0,41,0,486,13,17,6,2,1,1,25,100.74416360106757,1
16,1,39,0,2757,54,51,37,4,1,2,45,197.87622004981674,1
9,0,22,1,2035,34,20,18,3,1,1,30,166.07054065847353,1
11,1,33,0,5653,90,11,19,2,1,1,25,310.0937600112296,1
0,0,33,0,0,0,0,0,2,1,2,25,0.0,1
15,1,40,0,3365,49,23,21,3,1,1,30,230.63327174738106,1
0,0,34,0,0,0,0,0,3,1,2,30,0.0,1
0,0,35,0,0,0,0,0,2,1,2,25,0.0,1
4,0,34,0,2685,37,4,14,2,1,2,26,137.8833072092226,1
25,1,33,0,1204,50,18,17,3,1,2,30,123.53524040736131,1
5,0,9,1,1676,20,9,10,3,1,1,30,104.08443030303994,1
10,0,36,0,5709,99,29,26,2,1,1,25,394.00015220568514,1
7,0,32,0,2812,33,0,11,2,1,2,29,114.35552662731854,1
8,0,34,0,752,28,41,12,3,1,2,38,155.22132244500213,1
6,0,29,0,5435,89,9,18,2,1,1,25,289.45948875847705,1
1,0,41,0,102,4,9,3,2,1,2,27,43.910898444452044,1
5,0,11,1,1670,24,10,11,3,1,1,30,109.33041622596474,1
19,0,30,0,559,40,0,15,2,1,2,27,25.51962156092009,1
